wheelsSpeedSent;kickerStatusSent;chipperStatusSent;dribblerStatusSent;currentsSent;batteryVoltageSent;ballPresenceSent;robotID;isKicking;isChipping;isDribbling;isBallPresence;wheelSpeed1;wheelSpeed2;wheelSpeed4;wheelSpeed5;dribblerSpeed;rawSpeed1;rawSpeed2;rawSpeed4;rawSpeed5;currents1;currents2;currents3;currents4;currents5;isKickerDone;isKickerCharging;kickDoneSent;kickChgSent;time;
1;0;0;0;0;0;0;1;0;0;0;0;34.9063;34.9063;34.9063;34.9063;0.0000;28.9931;28.9931;28.9931;28.9931;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;39.98;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;26.1797;26.1797;26.1797;0.0000;28.9931;28.9931;28.9931;28.9931;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;40.02;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;34.9063;26.1797;34.9063;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;40.04;
1;0;0;0;0;0;0;1;0;0;0;0;34.9063;26.1797;26.1797;26.1797;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;40.12;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;34.9063;26.1797;34.9063;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;40.2;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;34.9063;26.1797;26.1797;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;40.24;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;26.1797;26.1797;26.1797;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;40.28;
1;0;0;0;0;0;0;1;0;0;0;0;34.9063;26.1797;34.9063;34.9063;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;40.3;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;34.9063;26.1797;26.1797;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;40.4;
1;0;0;0;0;0;0;1;0;0;0;0;34.9063;26.1797;34.9063;34.9063;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;40.44;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;26.1797;26.1797;34.9063;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;40.48;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;26.1797;34.9063;26.1797;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;40.5;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;34.9063;26.1797;26.1797;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;40.6;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;34.9063;34.9063;26.1797;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;40.62;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;26.1797;34.9063;26.1797;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;40.64;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;26.1797;26.1797;34.9063;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;40.74;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;34.9063;26.1797;34.9063;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;40.86;
1;0;0;0;0;0;0;1;0;0;0;0;34.9063;26.1797;26.1797;26.1797;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;40.94;
1;0;0;0;0;0;0;1;0;0;0;0;34.9063;26.1797;34.9063;26.1797;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;40.98;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;34.9063;34.9063;34.9063;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;41.18;
1;0;0;0;0;0;0;1;0;0;0;0;34.9063;34.9063;26.1797;34.9063;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;41.24;
1;0;0;0;0;0;0;1;0;0;0;0;34.9063;26.1797;26.1797;34.9063;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;41.28;
1;0;0;0;0;0;0;1;0;0;0;0;34.9063;34.9063;26.1797;26.1797;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;41.4;
1;0;0;0;0;0;0;1;0;0;0;0;34.9063;26.1797;26.1797;26.1797;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;41.42;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;34.9063;34.9063;34.9063;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;41.48;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;26.1797;34.9063;26.1797;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;41.52;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;26.1797;26.1797;34.9063;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;41.54;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;26.1797;34.9063;26.1797;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;41.6;
1;0;0;0;0;0;0;1;0;0;0;0;34.9063;26.1797;26.1797;34.9063;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;41.64;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;26.1797;26.1797;34.9063;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;41.68;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;34.9063;26.1797;34.9063;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;41.8;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;34.9063;34.9063;26.1797;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;41.86;
1;0;0;0;0;0;0;1;0;0;0;0;34.9063;26.1797;26.1797;26.1797;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;41.88;
1;0;0;0;0;0;0;1;0;0;0;0;34.9063;26.1797;26.1797;26.1797;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;41.92;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;26.1797;26.1797;26.1797;0.0000;29.9954;29.9954;29.9954;29.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.0;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;34.9063;26.1797;26.1797;0.0000;28.9931;28.9931;28.9931;28.9931;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.08;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;26.1797;26.1797;26.1797;0.0000;27.9981;27.9981;27.9981;27.9981;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.12;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;26.1797;26.1797;26.1797;0.0000;26.9958;26.9958;26.9958;26.9958;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.16;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;26.1797;26.1797;26.1797;0.0000;26.9958;26.9958;26.9958;26.9958;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.18;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;34.9063;34.9063;26.1797;0.0000;26.9958;26.9958;26.9958;26.9958;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.2;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;26.1797;34.9063;26.1797;0.0000;25.9936;25.9936;25.9936;25.9936;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.26;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;26.1797;26.1797;26.1797;0.0000;25.9936;25.9936;25.9936;25.9936;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.28;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;26.1797;26.1797;26.1797;0.0000;24.9985;24.9985;24.9985;24.9985;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.3;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;34.9063;26.1797;34.9063;0.0000;24.9985;24.9985;24.9985;24.9985;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.32;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;26.1797;26.1797;26.1797;0.0000;23.9963;23.9963;23.9963;23.9963;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.36;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;34.9063;26.1797;26.1797;0.0000;23.9963;23.9963;23.9963;23.9963;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.38;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;26.1797;26.1797;26.1797;0.0000;23.9963;23.9963;23.9963;23.9963;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.4;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;26.1797;26.1797;17.4531;0.0000;22.9941;22.9941;22.9941;22.9941;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.46;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;26.1797;26.1797;26.1797;0.0000;22.9941;22.9941;22.9941;22.9941;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.48;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;17.4531;17.4531;17.4531;0.0000;20.9968;20.9968;20.9968;20.9968;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.6;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;17.4531;17.4531;17.4531;0.0000;19.9945;19.9945;19.9945;19.9945;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.64;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;26.1797;17.4531;26.1797;0.0000;19.9945;19.9945;19.9945;19.9945;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.66;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;26.1797;26.1797;17.4531;0.0000;19.9945;19.9945;19.9945;19.9945;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.68;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;26.1797;26.1797;17.4531;0.0000;18.9994;18.9994;18.9994;18.9994;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.7;
1;0;0;0;0;0;0;1;0;0;0;0;26.1797;17.4531;17.4531;17.4531;0.0000;18.9994;18.9994;18.9994;18.9994;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.72;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;26.1797;17.4531;17.4531;0.0000;17.9972;17.9972;17.9972;17.9972;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.76;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;8.7266;17.4531;17.4531;0.0000;16.9950;16.9950;16.9950;16.9950;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.84;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;17.4531;17.4531;26.1797;0.0000;16.9950;16.9950;16.9950;16.9950;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.86;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;26.1797;17.4531;17.4531;0.0000;16.9950;16.9950;16.9950;16.9950;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.88;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;17.4531;17.4531;17.4531;0.0000;15.9999;15.9999;15.9999;15.9999;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.9;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;17.4531;17.4531;8.7266;0.0000;15.9999;15.9999;15.9999;15.9999;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.94;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;17.4531;17.4531;17.4531;0.0000;14.9977;14.9977;14.9977;14.9977;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.96;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;8.7266;17.4531;17.4531;0.0000;14.9977;14.9977;14.9977;14.9977;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;42.98;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;17.4531;26.1797;17.4531;0.0000;14.9977;14.9977;14.9977;14.9977;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.0;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;17.4531;17.4531;8.7266;0.0000;13.9954;13.9954;13.9954;13.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.02;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;17.4531;8.7266;17.4531;0.0000;13.9954;13.9954;13.9954;13.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.04;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;17.4531;8.7266;17.4531;0.0000;13.9954;13.9954;13.9954;13.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.06;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;17.4531;8.7266;17.4531;0.0000;13.9954;13.9954;13.9954;13.9954;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.08;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;17.4531;17.4531;17.4531;0.0000;12.9932;12.9932;12.9932;12.9932;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.1;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;17.4531;17.4531;17.4531;0.0000;12.9932;12.9932;12.9932;12.9932;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.14;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;8.7266;8.7266;17.4531;0.0000;11.9981;11.9981;11.9981;11.9981;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.18;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;8.7266;17.4531;17.4531;0.0000;11.9981;11.9981;11.9981;11.9981;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.2;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;8.7266;8.7266;8.7266;0.0000;11.9981;11.9981;11.9981;11.9981;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.22;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;17.4531;17.4531;8.7266;0.0000;10.9959;10.9959;10.9959;10.9959;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.24;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;8.7266;17.4531;17.4531;0.0000;10.9959;10.9959;10.9959;10.9959;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.26;
1;0;0;0;0;0;0;1;0;0;0;0;17.4531;8.7266;8.7266;17.4531;0.0000;10.9959;10.9959;10.9959;10.9959;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.28;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;17.4531;17.4531;8.7266;0.0000;9.9937;9.9937;9.9937;9.9937;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.3;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;8.7266;8.7266;8.7266;0.0000;9.9937;9.9937;9.9937;9.9937;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.32;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;8.7266;8.7266;8.7266;0.0000;8.9986;8.9986;8.9986;8.9986;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.36;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;0.0000;8.7266;17.4531;0.0000;8.9986;8.9986;8.9986;8.9986;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.38;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;8.7266;0.0000;0.0000;0.0000;8.9986;8.9986;8.9986;8.9986;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.4;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;8.7266;8.7266;8.7266;0.0000;7.9964;7.9964;7.9964;7.9964;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.42;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;17.4531;17.4531;8.7266;0.0000;7.9964;7.9964;7.9964;7.9964;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.46;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;8.7266;8.7266;8.7266;0.0000;6.9941;6.9941;6.9941;6.9941;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.48;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;8.7266;8.7266;8.7266;0.0000;6.9941;6.9941;6.9941;6.9941;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.5;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;8.7266;0.0000;8.7266;0.0000;6.9941;6.9941;6.9941;6.9941;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.52;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;8.7266;8.7266;8.7266;0.0000;6.9941;6.9941;6.9941;6.9941;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.54;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;8.7266;8.7266;8.7266;0.0000;5.9991;5.9991;5.9991;5.9991;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.56;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;8.7266;8.7266;0.0000;0.0000;5.9991;5.9991;5.9991;5.9991;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.58;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;8.7266;8.7266;8.7266;0.0000;5.9991;5.9991;5.9991;5.9991;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.6;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;8.7266;8.7266;8.7266;0.0000;4.9968;4.9968;4.9968;4.9968;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.64;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;8.7266;8.7266;0.0000;2.9995;2.9995;2.9995;2.9995;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.76;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;8.7266;0.0000;0.0000;0.0000;2.9995;2.9995;2.9995;2.9995;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.78;
1;0;0;0;0;0;0;1;0;0;0;0;8.7266;8.7266;0.0000;8.7266;0.0000;1.9973;1.9973;1.9973;1.9973;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.88;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.9951;0.9951;0.9951;0.9951;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.9;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.9951;0.9951;0.9951;0.9951;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.92;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.9951;0.9951;0.9951;0.9951;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.94;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;8.7266;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.96;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;8.7266;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;43.98;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.06;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.1;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.14;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.16;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.18;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.2;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.24;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.26;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.28;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.3;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.32;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.34;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.36;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.38;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.4;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.44;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.46;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.48;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.5;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.52;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.54;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.56;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.58;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.6;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.62;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.66;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.7;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.72;
1;0;0;0;0;0;0;1;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;1;1;1;44.74;
